,Tx ZT0,Tx ZT12,V ZT0,V ZT12
CLEC9A,38.310169414651966,66.22060280096659,54.9926672317059,65.48097427696693
CLIC1,155.2395014806404,121.87894417777534,178.80684098989263,115.12952703129469
CLIC4,1282.4226634723923,880.2993788335481,1347.9926603040133,890.3687854378451
CLIP1,852.7162395066603,984.1239745248173,827.8063577685283,1145.5688702608202
CLIP2,108.9054044799642,70.62914732053453,94.86632934338866,50.201367435928056
CLMN,2418.6319424917383,3295.4856328566916,2384.9860382553375,4131.900617125437
CLN6,44.51538972178843,55.838345951082324,37.443536927582294,63.140835381041576
CLN8,353.6975575067786,517.6019815176932,414.7899883918945,533.1793488391748
CLOCK,1465.4258591699954,526.9959748775192,1612.879214853557,506.9932192014624
CLPX,4512.642566702114,621.9082624483234,4617.806324919237,660.0896956141794
CLTA,610.5463891303211,692.901319321098,634.6368181930012,718.3959522839168
CLUH,7587.496393458008,4894.145623155483,7412.296919685655,5400.157352002555
CMBL,1335.2612458966353,925.5505194588746,1309.9928594017183,1161.5107321408439
CMPK2,94.45826898234606,43.879385885706455,120.20309277751745,33.73686707983578
CMTM4,751.8633949106143,669.8931585574934,942.8953229845238,804.7152051288757
CMTM6,1005.3380577185346,900.3727214085229,1181.8742112673456,799.0483319360263
CMTR1,179.4415232624528,135.11135909464141,200.3335798164878,152.04934895561667
CNBP,2194.8957848066284,1933.7022977880333,2510.8033731680985,1915.5310336403315
CNIH1,411.33738294667427,337.19683203877184,425.79325146717923,294.84394616972094
CNKSR3,217.42933065212787,164.17822900154883,254.21539108478325,151.7349530195227
CNMD,16.37021719702533,45.60967065240542,23.214864169598474,44.59169248385376
CNN3,1141.3818258999831,1399.537108675341,1304.4211815949627,1506.263241978858
CNNM3,348.8676821932319,202.8653129425634,346.4628982864255,233.93313392797356
CNNM4,95.4114969121488,64.25436074505222,122.24723655664336,71.03455849550271
CNOT1,2707.326161182955,2158.7848500292503,2831.2836411623853,2373.7935392547733
CNPPD1,566.9796079566263,563.9634244559714,554.6304926834938,647.2207875536587
CNPY3,390.09665168011577,502.9500282410177,450.6115243463268,423.63510209082096
CNST,238.98041748557085,310.0692015573036,307.3905996806588,346.5984141415781
CNTRL,623.2413207082584,587.2752590310938,502.82063897478184,666.5656709624187
COA6,138.68916774047028,195.4314826304949,130.69070645451285,219.93596794944526
COASY,1355.0832257189438,1292.657132346162,1199.542690631539,1469.4418556119326
COBLL1,630.326794517246,737.8256237022324,651.5833963867619,904.7046596070949
COG4,917.343635403769,861.0496253823503,853.189469305592,957.1568749466693
COG7,323.3614381587458,395.7397380827702,356.8711449690239,399.2969300458822
COIL,75.52486541766909,40.918921385895985,66.74977602955711,37.7692441125549
COL12A1,89.38639314815713,56.063849940637546,78.59378753948185,43.1628470580327
COL14A1,1063.9615950731627,800.3383469860211,1326.2503440931746,810.9169218250762
COL15A1,341.29173627421494,141.13820590086718,245.85564804180763,94.93401373233695
COL1A1,1972.4823859163066,1014.2124982373357,375.97626305685657,165.46140922726832
COL1A2,1247.9402192732357,748.2087716438788,458.5120471842146,250.71282246673846
COL24A1,18.155672796309712,22.373216389231683,9.606548476194709,17.43380096615385
COL27A1,261.15960252916597,779.6346286847983,378.6790724637972,472.37718061641874
COL3A1,2126.000147790436,1301.05736335105,1021.5753970743923,652.1331909963177
COL4A1,1340.5751419232258,789.6095181538853,1034.4360373413112,584.4874520179213
COL4A2,967.437082901939,659.6791567496651,688.0875208469292,462.6451968124789
COL4A3,14.74363291937474,26.061728336562258,10.731698836155092,37.09103449646815
COL4A5,96.97157783059265,92.80547568246163,73.9450560478747,50.57035103884408
COL5A3,406.1417391574904,242.24324822087624,357.59496775545364,141.21434325868017
COL6A2,286.3453362257107,205.12771655154185,164.28636282022305,103.44455428261813
COL6A3,492.9076813422078,300.67255564562566,335.89289655648685,207.13576912900132
COLEC10,470.63427664915014,347.0888118548808,535.6181430655573,383.4141482406732
COLEC11,255.6351256462604,240.12450677841494,344.5301383178567,287.07362015688676
COLGALT1,993.1151207237896,1041.1038484179473,934.2301249408047,1001.656455169283
COMMD7,226.8710936747638,138.916196455798,253.85249403521777,117.41116402111977
COPE,1018.3433448633564,1256.9169958810724,997.5962222045065,1060.69869800415
COPS7A,468.8201887519716,530.211535833775,422.0418032150806,484.57604156835447
COPZ1,1221.0512038252587,1466.191336133413,1188.4491465178246,1145.114499599352
COQ10A,206.85422315654438,235.04621456576817,233.51364958591907,278.78313161438274
COQ10B,155.7161154455418,528.712165820356,167.19454185857467,635.7420259277834
COQ7,146.3122234842185,159.08309902831002,110.5328807432917,168.29404468700326
COQ8A,7178.771119047235,2040.8720771309306,7375.623257863335,1784.9082191776106
COQ9,938.9990966577313,1045.8416989042257,977.1636666675568,1102.8438005759701
CORO1B,521.3521189834012,565.5465892421297,487.5812576161659,628.6244398113613
CORO7,471.70111776289093,580.1634336281692,486.51586558879677,505.7231494624184
COX10,182.652201374732,206.91637812283957,202.51810316378462,244.29742927196483
COX7A2L,572.3147295329683,711.9065524176845,623.545865096259,720.6192032269082
CP,15472.244890440985,12567.324138783471,14191.592232230441,10686.75390794479
CPB2,3694.69051433536,3349.5255573882337,3118.876314199902,2764.8283209956403
CPE,30.46173899006322,19.464530105613665,15.857099735680576,10.842388518648903
CPEB1,57.15582439861121,69.95152182948989,63.78294837174411,90.40443364995139
CPEB2,736.3937604293129,482.3299676947948,752.9825507774613,567.6639436743562
CPEB3,217.6971957759904,238.9716745820966,221.24644552417337,282.09831935156063
CPEB4,1694.3188735753383,743.7922204925932,1721.6356559660571,778.2142672034323
CPED1,1036.442669071516,1140.3308606312912,1086.308837536536,1268.891735034707
CPLANE1,219.08177953299878,181.36805771627587,236.9484766273607,162.82279651565577
CPM,30.352745187834486,39.012518113895815,24.147352379188415,45.95050722405069
CPNE8,115.80522635645951,49.070651358176846,43.11522986580501,28.471549343010867
CPPED1,774.7066975386387,797.5247140369742,748.5349756109819,865.9651232365085
CPSF4L,26.501962407310824,73.13567719432614,25.83071292334175,96.4623563567945
CPT1A,4634.737994251754,6489.260505648822,4084.9718127994397,9328.599503888378
CPT2,1385.1089895000923,1049.8923214948325,1589.9452066778101,1176.720739416183
CRACR2B,35.00250395823642,64.08852710437571,44.24964738700404,56.61897451755605
CRAMP1,487.47834011640305,501.5264326293455,417.19265908950837,497.83183752051906
CRAT,921.3560572006002,589.7949403296816,1137.125192488045,664.4154956422318
CRB3,155.95811596618398,124.40520710134886,170.54226371876624,111.00158481943959
CRCP,197.14921439175518,220.31575453748164,194.5835219591701,238.92683378817057
CREB3L1,34.30051531249451,11.826162370892362,18.533901095913063,6.982792886694909
CREB3L2,765.8330004356928,575.1781845210877,683.2140032607012,480.57775399237994
CREB3L3,3123.141509112667,3566.2962685624584,3604.836709201853,4105.332733110048
CREBL2,567.1458663546431,655.3952436968378,631.8285697253488,675.3484086856608
CREG1,5909.3131236354375,3323.0612104004776,5559.6702069624625,4486.3783356068925
CREM,322.0027190049577,163.90003306617618,347.4491134918325,176.76887572693806
CRIM1,367.09447773045764,416.1559921662093,370.651199942525,442.53842851467425
CRIP2,782.184740105881,369.844208866819,974.5427061177343,294.18821693203284
CROT,8113.280342622632,3690.168504795181,9636.81001859582,3685.1983530121547
CRP,4977.228642678726,3444.7527003418077,4406.049859351082,2801.3929749471295
CRTC3,380.981870064166,219.74301038082035,346.3055010734212,249.0766593989449
CRY1,299.23792619423256,251.25239687885582,526.7481002633497,221.66690394979614
CRY2,443.02021499040274,878.9454357900368,528.3139400485047,963.8031736690508
CRYBG1,610.1335108299528,523.4527412359135,508.40707608372514,640.6608394520257
CRYBG2,53.30042223637824,24.251826043728197,25.707076266801277,22.27206219820302
CRYZ,797.663613350601,776.8187769941359,736.1094424987954,886.1259186730898
CS,1736.816961948257,1379.7904024326492,1781.79183626983,1426.293611344443
CSF1R,1299.6029471097502,1167.944539771359,1351.721730491903,883.9253630348732
CSF2RA,107.13657472048152,89.47113661285941,84.75353086145445,61.72358449664682
CSF2RB,228.15592239296205,114.05351641556167,155.30340723307282,98.38961041856287
CSF2RB2,75.0694966742787,31.74756808415378,51.36398376599595,31.09868337246375
CSNK1G2,714.1979495459161,877.8315071088713,723.5680478071463,878.8866389112137
CSNK1G3,336.3648736165319,420.9148234945332,363.7431153356766,496.276407238469
CSRNP1,122.24782780252889,174.11694449791494,189.58585311405974,207.31808147643073
CSRP2,209.82752012989064,260.80975409726244,206.68353677375026,221.56047071391004
CSTB,183.59342284644237,203.07794229065652,154.26727339977887,179.97576391917528
CSTF2T,375.4241415016571,283.584181808977,385.09491443151154,312.7803351743941
CTBS,201.50709512210983,171.42501636870034,142.86445159448817,185.84212514782197
CTDSPL,146.69646948669282,106.03883568667119,160.14208992350856,106.39563085936766
CTH,7581.792676696079,3800.7032333880975,8893.79049977609,4630.276068590891
CTIF,936.9097565603073,1007.4601905362815,935.7470112831501,1084.9640471683426
CTNNBIP1,107.66306620478795,152.07044149112392,138.38569256561473,120.5890648019493
CTSB,8371.522937751324,6660.462171187136,8481.48584929024,6545.087699484917
CTSC,1869.145741434028,1228.1616490333624,1935.9212862543461,1105.3551341242658
CTSF,301.7937254855011,374.049754993207,360.9568415103034,379.6044160094621
CTSL,7281.285749646367,4567.500752865233,5081.662436472059,4274.681056217777
CTSS,454.43402122421276,328.72842806348194,360.1635262982449,261.82425272088796
CUL1,1052.580124511318,627.3361105098571,953.9042335091286,712.6136295705663
CUL2,364.9035309071879,300.3352232763443,463.23190366134196,300.18157424092675
CUL4A,1640.0513652640293,1859.5453184691785,1691.577734652813,1989.8168950937431
CUL7,186.24435779481172,219.21044900844888,176.8713823665236,200.40176827841978
CUL9,241.2803581110693,298.8911950127397,224.18045675970075,327.64230059805493
CUTAL,531.8875037306365,511.9748070044773,580.126194601754,399.76057072208897
CUX2,435.4257915445486,955.6012271974558,218.0223274826195,1427.0850553270045
CXADR,1173.016632111342,908.367714720493,1219.520119335115,764.2607540850082
CXCL1,483.2867374558244,33.95875874962828,105.12028443229708,31.835444992014924
CXCL11,96.02573697717298,70.36486249884548,105.71809431113216,51.65495510868234
CXXC5,560.5730258848339,369.0639549481575,524.3725759713792,349.1887823784309
CYB561,164.30163788251133,188.75174297435782,75.23355039684562,66.49591090351917
CYB5A,7031.691339237465,7655.821443493576,7241.884339952095,8459.330463023767
CYB5B,7717.5760061735655,5691.923948317123,7526.940227698692,5394.828555491045
CYP1A2,9714.572581782086,9478.752299521244,9503.847308836635,11185.670304500234
CYP21A2-PS,121.86820118176388,42.541886393834176,74.96801749449027,30.523174374153875
CYP26A1,331.68186316652657,282.4387562110915,837.591086501783,212.98444212291486
CYP27A1,6126.810829005565,7052.726792093246,6429.153104561748,7483.207848617854
CYP2A4,3450.710259764155,6738.154576109133,5488.3136311320495,7616.908567555612
CYP2A5,8402.358748301045,16746.471929958607,7793.793961036752,30912.04846451507
CYP2B10,2509.746526643392,1104.6622382396083,2294.3664572422144,1297.919034350969
CYP2B9,12287.781681170036,8418.55307509093,11676.79965412303,8687.591775957908
CYP2C23,2806.0093041772425,3906.958637772815,3602.4193534922383,3532.3425364690606
CYP2C29,26495.835303385804,17678.919199170115,24277.738863857172,26404.12817394624
CYP2C55,218.46292008626529,67.11154290753433,143.8492346830192,130.52305012466033
CYP2C70,5645.865586938865,4348.855803996874,6429.74684075591,4422.8547045389305
CYP2D11,15.362492366108217,17.040101874773566,6.413035675086175,17.387256843817962
CYP2D22,3183.0397007426773,3431.8127525773766,3054.6846947355466,3651.9439092203015
CYP2D36-PS,493.1598366339068,701.5040688593548,400.54927958000644,660.2646732611302
CYP2D37-PS,2921.6455044410113,3566.126463737819,2770.151987900028,3204.940553800922
CYP2D38-PS,1079.5753267233317,1311.102778921194,1063.1957799092513,1259.495946078068
CYP2D40,502.35959913590057,435.14441617164476,527.8168003792096,338.5340076539396
CYP2E1,48453.05442083352,78365.61304591068,56626.96740703993,99403.63112116489
CYP2G1,23.91753081814818,71.83008579154742,21.237906802912544,89.43045887117478
CYP2J5,6753.038329809384,4934.32625177094,7232.414880960842,5356.012810920296
CYP2J9,256.9439672806434,320.4122664026806,250.08430287148875,441.2634205712402
CYP4A32,286.80809204548416,311.13057805824616,362.5713190625185,404.1678099851013
CYP4F13,845.3065519856602,878.1720259449745,965.9343755532103,1007.1714386152407
CYP4F14,4240.833010890619,3530.5438313888735,5238.2400568339945,3064.5211719374297
CYP4F17,385.4062541537274,201.1863952196834,424.52409104681107,206.13579641964645
CYP51,1676.7617310118892,3229.9024463646033,1794.4334362653808,2151.606355073225
CYP7A1,1753.3552498868164,5486.239857811496,1575.8698577925404,4817.313318738686
CYRIA,97.09257809091376,81.10269417861407,114.62571833447532,71.70303987921777
CYS1,17.996801474675923,60.64484102400879,27.40301206068405,55.26172860597808
CYTH1,569.951053242937,749.4857069472554,546.5655530336904,798.8139444166836
CYTH2,211.15760698578464,241.57941384877367,203.15519084325354,263.5616133397419
CYTH4,164.38476708151978,138.7701872497814,133.0383713216437,93.53711175399248
CYYR1,174.50727352838663,121.30062357020874,175.01739225540283,102.56011675157315
D130043K22RIK,66.8229621020877,141.99149303240054,95.50105306854499,140.72008058054428
D16ERTD472E,183.42993214309925,254.36072940165135,175.32952340041274,249.1100223710133
D5ERTD579E,1088.8683731953906,1219.50289284416,1051.1104541589934,1263.0234427231685
D830050J10RIK,21.956578057428317,40.85912829442078,28.460653604458418,34.64659172132113
D930048N14RIK,131.25823499795925,96.66951219296396,169.24093168360457,83.83350163230163
DAAM1,637.1222419732219,1083.826333268607,936.7396048225605,1124.9856443669446
DAB2,345.7659978831814,246.80910894858644,310.5674295374216,213.9450541302549
DACT1,63.05992790228178,88.54868525485114,48.05755817994477,111.22893610680448
DACT2,284.55802893939074,244.47796662022702,313.2728442842371,184.40774655673954
DAD1,538.2728405809178,600.2990847095767,483.97578871101524,519.3856384763889
DAPK1,2768.1618905823634,1376.5971214180063,3290.873286568885,1364.9002112648084
DAPK2,121.62896835579542,119.56406000259898,162.66984169128042,100.94383915276353
DBI,5392.862958057655,3964.2196629176674,4784.020920612381,3707.3271164058037
DBP,15.028123883038951,1138.9219386296224,11.012457972496962,1324.659720651095
DCAF1,528.2168374932576,587.3332103285986,599.5244656573806,644.1840879684559
DCAF11,4453.429698534526,3634.300601435363,4687.977085553069,4056.123906452463
DCAF15,105.61436486335035,63.6938373201416,88.41715686078452,59.51282053638863
DCAF6,641.9234849888744,610.7485870013855,738.0199653886237,824.2513869682224
DCAF7,880.0790618813468,708.9050370963982,923.885194819008,690.1637319079415
DCDC2A,50.20612500271085,22.984481558113313,59.31133039277481,23.124672141038005
DCLK3,117.86131477428017,255.21377104799168,180.4964953072815,242.31548734864614
DCLRE1A,195.1005130503176,316.2765868527729,176.23897492513666,321.8401738421613
DCN,1509.1588987417072,1117.8303773060425,1591.7907502847168,1137.497663491105
DCT,55.73798896199946,58.01560127545934,99.37521843648908,37.29001111351888
DCTN2,1154.51920375558,1177.401883724704,1113.1885342761038,1239.0438142405708
DCTN5,272.51520848779046,187.96905063131888,257.9029733096743,195.4865883051771
DCTPP1,148.59091888820592,180.80634646668375,136.8035890973696,187.85657104666268
DCUN1D3,186.64984901879706,264.55926404332513,174.27578708207807,303.24952310607193
DCXR,1283.6298983809297,1175.2060975099469,1154.1326510242686,1347.7938392086073
DDA1,190.20413437756412,221.66914670260243,189.73445009762418,229.5123825894975
DDAH1,1515.7954748760492,1095.8582208868338,1648.0312024576215,1429.8107036489666
DDC,1306.033522425968,466.60977944927964,1814.1821628685777,325.97080692679145
DDHD1,696.6112586769348,430.89647723920706,698.8904066620504,365.31614337242064
DDHD2,301.3337373604014,308.1295196017724,273.8077932978809,381.42120673679955
DDI2,4567.3127985427345,3241.9046220570667,3797.8782466915977,3229.8740071389766
DDO,231.98084057026543,369.02729275290557,281.59272777308587,303.87524209485923
DDOST,1116.939655284564,1534.262543710908,1148.6165059470795,1105.7198748179449
DDX17,3240.715565228609,2517.029431491244,3685.4062219244224,2494.843316922188
DDX46,627.936337616356,684.7970703236637,590.242491344614,711.8858675830267
DDX49,252.51219611469895,273.4783705449504,215.53835334197137,271.0257372530607
DDX5,5534.496790473578,5632.680560397956,5193.433797595349,5907.674177909739
DDX56,376.9583578168806,412.6689996097452,325.2770715965359,414.54657560776576
DDX60,235.00401506301677,189.64484466239142,242.11371709066736,164.675263308579
DECR2,1996.2289799394512,2244.7237599859873,1962.8133993926883,2773.354849428231
DEDD2,211.58434343128093,254.90407819589896,206.902746166654,295.5357825929193
DEF8,675.4564243040586,512.0934937925233,659.5742976303269,491.2557199154077
DEGS1L,118.74803934487619,61.107781305092864,56.84837648964714,76.12032263525968
DENND2B,1139.0994467936837,208.31284836144013,969.5275070516096,187.2652557872126
DENND3,171.96071300053669,140.39446282499756,192.05345390762886,128.8389713916193
DENND4A,962.2238775935563,698.5422078435208,971.9496295862347,812.4220096047787
DENND4C,870.2151817949239,643.8420349326288,879.7703728657801,708.683771534455
DENND5B,2924.451607336943,3068.3598564431245,2717.1833622341996,3216.8183005305327
DEPDC7,370.5323822106129,263.2588379190783,389.1080026572674,257.50103207726556
DEPP1,222.828187893003,152.04872688177707,321.7848624735572,187.41734070412767
DEPTOR,2455.6101733634605,3038.516758392545,2857.6607429819337,3345.582922975034
DERL3,3.1820458143851287,67.64815878391367,8.565649844050798,14.334387755136795
DESI2,420.90938499304997,285.1945919629486,438.7178212711748,269.0983996491675
DEXI,273.03708059038763,260.67628541049197,349.2755645556986,218.3817933510402
DGAT1,334.3420368783146,290.5797731233761,284.0180881583363,362.1889661164991
DGAT2,5645.982864153356,9246.247827831898,6072.993683325117,10535.758063792056
DGKD,470.6980123136831,578.7645277130463,506.3481130351268,663.1405167726369
DGKH,111.94520481251723,155.65085702738574,113.33782112245335,184.94567973564844
DGLUCY,621.9684984481524,659.3133570823155,663.6071744197426,755.2752914620679
DHCR24,16299.202632262666,22884.564654283604,15546.713351844379,19169.57052687401
DHCR7,1586.8867174407385,2246.0201574682346,1309.5673397858095,1349.230800287869
DHDH,1797.6526913476655,2114.4372931802136,1966.9911596290867,2357.315888089425
DHFR,335.79312399452976,360.50702192440025,319.1957634315237,377.13845317480974
DHPS,89.64501950860102,162.39100074012558,112.8766403849828,166.7920966802226
DHRS3,2221.775522147668,1128.537811316327,2380.4125552831924,1144.985402248214
DHRS7,267.4599584934032,327.3320205998959,313.98557363451755,360.9638037935856
DHRS9,50.47399012657337,6.991339765492256,63.19482288924232,4.1482253560029365
DHTKD1,1498.8562757516956,1696.1467412601742,1462.7886376214292,2074.807645298763
DHX32,388.5578159831829,313.3406095089027,429.85385747628465,301.44206505162623
DHX57,312.42332988219897,261.6056552039795,327.0628235232106,238.4964079076237
DHX58,184.76463838070256,121.79656843976731,162.86343567908747,100.19819164478345
DIAPH1,1418.1486890105732,1017.2782690427554,1517.511319285095,999.388642272277
DIAPH2,449.23929344266713,468.51423257901087,417.04414666671187,502.01598632517926
DIDO1,1497.5114147430354,1532.501244813887,1373.6631943152058,1634.0034030576414
DIO1,969.8256881157935,1094.2051921528953,904.8837715418458,1579.1475123358694
DIO3OS,9.069523478254013,17.92502300034396,17.644105903537913,23.666437144719154
DIPK2A,368.83005581033694,489.39041165960253,415.8672862680178,427.6548428367798
DIS3L,389.05567516959525,254.56550956164213,348.2122986396641,297.5843357287268
DIS3L2,303.04807021876974,323.34908317387317,264.6437010642445,372.10944049136504
DISP1,54.13264990585987,44.651288059014234,64.93166028949304,38.645819720282795
DISP2,61.291098142799086,100.88510044663867,86.38460882340827,103.99730320231599
DLAT,543.3539551785252,523.329525996472,580.538723249262,639.1791401565671
DLC1,1530.3017266564912,1036.8900105137875,1693.6387884389442,974.6858455324792
DLEU2,443.21233799163986,383.5716835334822,515.6408937540981,337.49797785643864
DLGAP4,212.05633801447303,251.67520006808908,210.8492574136604,237.47318035351384
DLL4,71.20947513033641,124.59078812652778,105.13473362748033,115.65819442683305
DLST,2598.6359766127744,2238.786687332215,2299.5040781498205,2566.657071750276
DMAC2,317.5118315561896,405.060330001935,343.4067071047168,489.1564432546923
DMTF1,425.6561311075882,268.0544828546915,381.2776765100474,288.4001939691714
DNAH11,22.822057406513327,8.793684047856052,36.18667702374067,14.759759572026987
DNAJA1,1257.9056667419861,1703.3467867367583,1470.5559809016495,1952.0078099103966
DNAJB1,214.65277606172805,325.77861665608566,227.2175518557848,283.08458171167916
DNAJB11,731.5518786576739,1077.35631339623,838.8039964715528,644.93597847377
DNAJB14,402.99571271738245,345.34869908836964,454.48746882837605,331.2455554155524
DNAJB6,403.20169386374755,661.1029951582527,454.1746805791325,737.8057809855677
DNAJC10,340.47613444453503,493.7071036461416,357.7946884211213,413.0648929649107
DNAJC25,244.60464940728653,256.7399923394258,233.36374042004817,276.3183399331854
DNAJC3,2622.3853973458704,3343.942111634063,3189.277378822038,2920.384465032627
DNAJC5,894.5428232187667,946.4397388681091,966.6293947806221,987.525223433769
DNHD1,36.771333717719116,50.07479318676314,28.00007000393683,51.238105937882956
DNMBP,756.1048947623572,720.9504533253759,752.2363376300809,931.6894043660076
DNMT1,377.0054676416119,310.337906362935,344.55702026087766,257.8456867729506
DNMT3B,181.29810160265322,31.41742549755321,175.9681523510088,32.054225651608796
DNPEP,547.4347320215988,666.6898041174227,577.5067630263171,576.8690971784196
DOCK1,833.5953323224554,852.36943148629,722.7188917846778,767.9246589335579
DOCK5,865.5986747041252,960.3795517052334,881.3006960574261,1005.2188160165912
DOCK9,505.5370255685764,627.6653993939922,502.64683355063477,681.3633539316465
DOHH,60.40899295391239,84.23601641460134,58.07928628790442,65.38770441112611
DOP1B,1341.7842088470395,1737.7310359284909,1227.8978349374202,1512.2507833185284
DPH6,88.94303086285913,51.98358919070174,82.19321281111668,45.29277803781914
DPM1,157.16720256175688,150.28511773910813,150.1774091965984,197.54133532901972
DPP9,1676.3904271469046,687.978787204545,1445.1994657940857,741.8864537180294
DPT,44.90425510597207,49.72622811765863,57.92190137164173,28.36693231881525
DPYS,3080.1437098663005,3702.0323296351407,3719.681060843182,4169.636674807213
DPYSL3,67.90642905563018,53.4482328759947,60.28537731296644,36.26227435925947
DQX1,210.49625709602918,284.05531973509983,188.2619513258309,272.86160553826505
DRAM2,596.8086293548281,446.9554024944371,655.0951193401978,459.02395515219405
DSC2,663.493965356793,824.9871955187623,711.6390552011449,839.7222744596255
DSG1C,32.66931165313461,196.02056199049676,35.231486829772415,220.74864212530034
DSN1,8.291792709886744,22.227695405746065,4.364067129825553,15.520123614132965
DST,3005.3614718503595,3660.96519762217,3040.9738097839277,3509.757611742492
DTD2,99.65576445856541,128.6178543733947,96.21280291084567,109.53887953972323
DTX4,481.4938751083978,68.67046327509044,557.0546710915881,57.505757459260316
DUS2,135.737115988635,96.38430649681152,119.56983805946192,75.12434770730782
DUSP10,64.91650624248221,47.026696285534825,71.9187894869924,35.94835752477017
DYM,486.83823544815857,475.22947796343686,444.4020771623853,523.133463865284
DYNC2H1,269.7432732791,400.6589922880458,272.7994486515613,423.3732124465648
DYNLL1,122.833435569659,109.23248492910365,105.19151857206852,71.5503099040673
DYRK1A,544.6009128354109,373.9469752131301,489.35507910060323,394.95104951837607
DYRK2,749.9070615316037,617.8923804609857,891.8054821778882,684.1571756685577
E030018B13RIK,2.5631863676516504,16.028036555782503,0.4659455363204985,23.01123499031593
E230001N04RIK,6.046348985502675,29.28684313799627,2.306428560275229,39.819845178586085
E230020D15RIK,19.694508493242566,13.84232382603073,24.041915344637584,9.2640666341819
E2F2,29.963879803650855,25.418326616392125,35.53825603898339,10.323928457086929
E2F8,67.4676861520415,41.408787247297745,111.25337287390845,39.82171148764069
E330011O21RIK,20.258871038861678,22.082631287072928,14.088890326761826,46.122264659704
E430024I08RIK,93.59278963326105,54.50560056536839,75.10873176314885,52.39244321290969
EBP,2897.4859534304614,2556.540304289212,2685.8257577947484,2131.8057751927668
EBPL,818.1737236735235,714.4083425200382,760.1397866951665,590.3381907222807
ECHDC2,1491.8132923857297,1860.7511883203958,1537.5115909585177,1791.1657176937435
ECHS1,2103.8643298539832,2221.207202589756,2123.8301305386117,2407.9462796615303
ECI2,1782.6993935796138,2236.5567940576016,1865.6627586331954,2963.0756488934917
ECI3,62.332074653319566,15.814219383007929,50.93628885178634,12.49085694800661
EDC3,213.32730858754337,293.99286168192754,279.97355565988613,312.2557313221612
EDEM2,540.9117690711948,788.8611321871658,589.608843984947,622.4179007700374
EDNRA,63.25205090351894,68.1297642848397,86.65702033920651,51.19071947160429
EDNRB,208.31454903617808,104.2793553503126,170.38514123896485,124.26699314470926
EEF1D,719.6180520083024,849.8921599571723,716.7330138541371,828.0600273567352
EEF2,17516.495519628625,20815.659737491707,18894.14030050558,20148.49589113425
EEF2K,208.58980123642368,319.46255534213856,238.3628536787761,282.4831749775193
EEIG1,365.3635190322876,909.3268112507552,361.1818075067784,1021.001936782217
EFEMP1,78.05018072400804,50.33147430554292,92.54586882302482,51.85967995692405
EFHD2,335.98524699576683,749.1941795056081,292.1766312579629,890.317250898071
EFNA1,544.9750040668284,229.76347631534654,636.8798722513508,160.73521360302965
EFNB1,253.15968785932648,172.13311663896408,294.4089348250706,134.71909095118247
EFNB2,66.18747681555254,60.817287587812096,83.7340799725062,46.30862277021661
EFR3A,805.9415479153599,654.9062772303406,913.8140252855409,718.1924987838585
EGLN2,820.3221800537713,926.3116001047327,866.7996240803856,970.8129383540717
EGLN3,192.3193390782085,158.71937224582598,241.62387529607065,151.93990958629757
EHBP1L1,274.62764549376107,213.6497718947131,230.5145903460278,170.29737514602235
EHD4,162.2935752970602,113.19795929468637,136.16383813690206,88.79061732106764
EHHADH,6697.714194170668,3949.9488795939083,6272.382021806593,4666.583229348995
EI24,1944.389799590345,1323.332445122619,1945.0403897281597,1484.4986370183597
EIF1,1213.3893610125594,1228.0048039651758,1102.5442153544016,1375.8482407727645
EIF1A,587.1932208577922,416.47109578202685,608.7590523919476,365.77912332585373
EIF2B1,184.72214793768057,222.20658492372877,215.46693930034562,230.11137815109558
EIF2B3,130.99960863751534,130.62795115509672,106.7476719347293,143.95948940090713
EIF2D,484.36741704293394,484.6708323629454,376.74847398036445,495.3214599201952
EIF3F,584.2273109608288,662.475860553242,581.8078836696301,665.5969507763089
EIF4A1,2635.008290175253,2684.944743823195,2510.5165724244016,2831.575750368492
EIF4B,2466.6665142056545,2756.7206615336218,2657.4164672317947,3251.453110730272
EIF4E3,38.857906120469394,62.58386906982847,37.02987397346129,48.31472764413555
EIF4EBP1,293.34768083568986,360.51023700108567,241.28123171580296,361.15217751718
EIF4EBP2,3626.1301224663575,3878.1296299620894,3910.414540755344,4267.496796370266
EIF4EBP3,24.875378129660234,45.943074008130395,18.104092367110553,61.5634216024198
EIF4G1,7692.12151101728,7277.4237969254755,7453.219239157496,8140.841286623858
EIPR1,147.08533487087647,86.92323613009653,134.1829155774916,77.3846118259708
ELAC1,178.25368188839087,108.44696007188925,167.29938175617656,139.660879480413
ELAVL1,576.7677459204237,435.39430159754176,607.3493699015169,474.5715631110182
ELF1,417.50935157420736,305.78729867390484,427.6384393226992,326.44133565856765
ELF3,16.353591357223646,6.953184233206405,22.47471570663291,3.560279472323991
ELK3,153.0439352756614,115.66552556658822,156.96499763028444,93.43454266002051
ELL2,753.9333414735629,739.6027041763481,771.7632479840759,981.2639453059119
ELMO2,244.00703518206404,193.16465903757413,244.75875177445937,171.2214029819314
ELMO3,319.75727528057365,367.284498824679,316.7707977140456,383.3247602969688
ELN,88.822030602538,44.836823391754145,64.99950380616671,30.81162247703377
ELOVL1,396.8948668307654,386.4121049855298,457.4535091768052,316.7531205739987
ELOVL5,5645.486915669257,2488.996041496032,5206.1116270638295,2131.5770992165512
